student_id,school_name,governorate,city,grade,grade_label,study_hours,attendance_pct,assignments_done,quizzes_solved,login_frequency,missed_deadlines,retries,revision_sessions,time_per_task_min,final_score,learner_status
G12_S01_0121,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,4.98,70.0,13,6.0,13,8,0,6,41.1,35.3,at_risk
G10_S06_0066,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.4,85.4,17,10.0,27,2,2,6,21.1,85.2,strong
G12_S01_0068,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,,100.0,9,7.0,17,1,1,5,42.4,60.6,average
G10_S07_0060,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.68,65.7,14,8.0,5,7,4,6,44.7,71.5,strong
G10_S02_0076,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.53,72.7,0,14.0,18,9,4,7,17.5,53.7,average
G12_S03_0055,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,4.86,71.6,9,2.0,15,2,0,6,6.0,48.8,average
G11_S07_0086,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,5.7,93.1,18,11.0,13,5,1,7,14.5,90.0,strong
G10_S04_0113,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.0,62.1,7,0.0,10,4,1,3,29.8,27.7,at_risk
G12_S03_0137,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,3.36,72.4,4,9.0,23,6,0,4,20.0,29.2,at_risk
G11_S02_0044,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.16,61.5,2,14.0,27,9,3,1,38.2,26.0,at_risk
G10_S07_0146,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.86,86.7,12,5.0,11,1,1,1,16.1,50.0,average
G12_S03_0147,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,6.26,84.2,1,0.0,24,7,0,3,35.6,20.0,at_risk
G10_S07_0055,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.07,72.0,17,12.0,4,7,3,5,31.3,76.2,strong
G11_S09_0036,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,4.5,100.0,6,14.0,14,2,0,0,22.6,60.3,average
G12_S10_0065,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,5.27,78.4,13,11.0,19,8,0,0,34.8,48.8,average
G10_S09_0019,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,2.58,89.0,3,13.0,2,6,1,4,42.6,35.8,at_risk
G11_S01_0028,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,5.26,86.1,19,3.0,17,0,0,7,22.7,99.4,strong
G12_S07_0088,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.29,77.3,12,10.0,10,8,0,1,43.4,44.2,average
G10_S09_0101,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,4.42,76.6,6,5.0,8,1,2,6,14.1,51.6,average
G10_S02_0011,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,7.47,75.6,7,8.0,17,8,3,7,24.1,49.8,average
G12_S08_0018,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,6.43,88.5,1,1.0,10,6,0,5,44.5,38.6,at_risk
G10_S07_0057,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,3.93,94.5,1,2.0,24,9,2,1,34.8,0.8,at_risk
G12_S06_0042,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.6,73.1,15,12.0,5,1,0,4,28.8,68.3,average
G12_S02_0085,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,3.56,64.9,7,11.0,17,4,3,4,43.0,47.4,average
G11_S10_0020,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,4.07,80.2,12,2.0,9,1,1,2,49.9,51.2,average
G12_S06_0028,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.57,65.5,6,11.0,19,7,3,0,37.1,22.2,at_risk
G11_S10_0112,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,6.24,46.7,1,4.0,7,5,0,0,20.8,29.2,at_risk
G11_S05_0101,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,3.24,95.5,1,,18,5,3,5,35.8,34.3,at_risk
G10_S01_0099,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,4.62,95.8,0,2.0,9,2,3,2,27.1,26.3,at_risk
G11_S08_0008,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,2.52,80.0,17,13.0,15,2,4,0,28.9,69.9,average
G12_S02_0034,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,4.83,59.5,8,3.0,24,8,2,3,9.1,8.8,at_risk
G10_S02_0104,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,2.88,79.5,19,,4,0,0,7,33.9,79.8,strong
G12_S07_0024,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,5.74,70.5,16,14.0,3,1,0,1,37.9,70.6,strong
G12_S08_0150,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,3.52,85.9,14,5.0,27,1,1,0,37.2,50.2,average
G10_S10_0096,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,3.2,100.0,14,5.0,28,4,2,0,18.7,41.3,average
G11_S01_0149,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,3.84,92.6,10,9.0,14,5,2,7,19.0,63.9,average
G12_S07_0092,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,5.75,52.8,18,8.0,24,5,1,5,21.4,58.6,average
G11_S02_0047,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.18,53.3,17,14.0,23,0,0,6,13.9,80.7,strong
G12_S02_0042,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,3.97,49.3,15,13.0,13,8,2,3,20.1,43.1,average
G10_S08_0105,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,5.47,58.4,8,2.0,9,5,4,6,29.7,37.5,at_risk
G11_S06_0006,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,7.08,81.5,13,12.0,8,1,3,2,29.2,92.5,strong
G11_S02_0033,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.33,62.3,12,7.0,19,8,0,1,21.7,30.4,at_risk
G12_S02_0021,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,3.39,71.0,1,1.0,19,0,0,5,17.1,36.2,at_risk
G11_S04_0107,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.34,85.4,8,4.0,1,3,0,1,34.5,21.2,at_risk
G12_S08_0041,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,6.01,76.3,2,6.0,23,2,1,6,28.0,59.0,average
G12_S01_0109,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,4.14,75.5,8,3.0,7,3,1,7,49.5,33.8,at_risk
G12_S05_0124,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,5.31,100.0,15,8.0,20,9,2,2,24.9,68.6,average
G11_S04_0100,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.9,100.0,14,11.0,27,0,3,3,25.6,67.8,average
G12_S05_0044,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,3.67,87.1,18,14.0,11,0,0,5,30.5,91.1,strong
G12_S10_0084,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,5.13,72.5,5,12.0,16,8,0,4,24.0,54.1,average
G10_S05_0024,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.09,73.5,1,5.0,2,7,0,3,18.4,38.6,at_risk
G10_S02_0113,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.1,75.6,2,0.0,22,6,2,5,24.7,25.2,at_risk
G12_S03_0070,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,1.79,76.7,8,,12,1,2,5,23.3,20.8,at_risk
G12_S08_0012,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,2.56,98.0,0,10.0,13,6,1,1,31.4,27.3,at_risk
G11_S03_0003,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,6.54,67.4,3,11.0,26,6,1,4,37.7,59.5,average
G12_S10_0143,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,3.6,65.2,0,,18,0,0,1,35.5,45.7,average
G11_S06_0136,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.84,100.0,8,14.0,24,4,2,0,22.2,66.3,average
G11_S04_0010,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.54,61.1,17,4.0,26,6,2,4,25.6,32.6,at_risk
G11_S10_0127,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,3.46,59.3,14,4.0,8,2,0,0,26.0,43.0,average
G10_S04_0039,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,6.1,96.9,18,11.0,1,1,0,6,15.3,100.0,strong
G11_S03_0044,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,2.89,74.7,19,0.0,2,7,2,1,44.6,25.4,at_risk
G11_S02_0085,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.79,77.3,7,,9,5,4,1,26.6,53.7,average
G11_S10_0062,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,6.51,78.6,9,5.0,1,3,3,6,29.3,65.3,average
G12_S02_0070,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,2.86,79.2,2,0.0,7,6,2,2,28.8,3.6,at_risk
G10_S01_0147,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,5.16,,17,13.0,22,4,2,3,37.3,83.1,strong
G11_S04_0037,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.91,82.2,17,2.0,20,4,4,1,50.3,40.7,average
G10_S10_0020,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.23,59.9,10,4.0,3,9,3,5,12.4,29.8,at_risk
G11_S09_0112,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,5.94,82.8,1,1.0,1,3,2,3,25.8,52.3,average
G10_S05_0060,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.04,87.7,10,12.0,12,7,1,1,30.7,55.6,average
G11_S02_0145,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.0,93.1,12,8.0,21,1,1,5,36.7,64.5,average
G11_S07_0112,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,2.37,66.4,4,13.0,5,9,3,4,20.8,30.9,at_risk
G12_S03_0098,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,,78.6,18,0.0,5,1,2,2,5.9,48.5,average
G12_S09_0083,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,4.51,73.8,18,13.0,20,6,1,1,25.8,67.2,average
G10_S08_0098,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,4.85,79.1,2,0.0,5,1,0,1,27.2,40.6,average
G12_S02_0123,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,1.44,58.5,18,9.0,23,8,2,3,34.5,34.1,at_risk
G10_S05_0009,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.97,61.7,14,8.0,21,4,3,5,36.5,67.2,average
G12_S04_0133,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,,74.0,18,10.0,15,6,1,0,13.5,50.5,average
G11_S03_0131,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,5.87,61.2,5,8.0,8,6,1,4,32.1,37.6,at_risk
G10_S02_0048,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.66,,2,6.0,19,1,0,6,43.6,52.1,average
G11_S10_0082,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,2.45,75.9,19,12.0,10,2,1,1,32.5,69.2,average
G11_S06_0078,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,2.07,89.0,11,9.0,19,8,4,6,47.9,59.0,average
G10_S06_0017,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,6.3,75.1,10,11.0,18,4,0,1,29.5,51.8,average
G12_S09_0019,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,,55.8,9,3.0,14,6,4,0,34.8,6.5,at_risk
G12_S02_0106,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,,,0,8.0,15,9,0,7,42.5,31.0,at_risk
G10_S02_0053,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,6.03,82.9,1,10.0,5,6,1,0,24.0,29.0,at_risk
G12_S04_0061,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,3.49,100.0,0,4.0,6,8,1,4,39.3,31.3,at_risk
G11_S02_0084,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.33,80.6,9,13.0,28,9,2,2,35.1,41.1,average
G11_S09_0078,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,4.64,83.3,3,11.0,25,7,3,0,17.0,37.2,at_risk
G11_S02_0058,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.08,82.6,11,6.0,24,3,4,5,23.0,69.2,average
G12_S04_0025,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,4.61,74.7,2,,12,8,2,0,18.1,20.9,at_risk
G10_S06_0105,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.71,79.9,0,,11,9,3,4,49.9,40.6,average
G12_S08_0048,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,6.72,66.9,5,10.0,15,5,4,6,34.5,56.3,average
G11_S05_0061,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,3.41,88.9,10,3.0,9,8,1,7,25.7,30.9,at_risk
G10_S05_0099,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.61,65.2,8,9.0,17,6,1,2,45.1,56.1,average
G12_S10_0101,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,6.05,64.9,0,6.0,24,0,3,6,36.8,54.6,average
G11_S10_0150,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,6.4,66.4,15,5.0,2,9,1,0,35.8,48.4,average
G12_S05_0097,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,6.43,89.1,8,1.0,16,0,1,0,20.9,60.2,average
G11_S01_0137,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,5.96,98.1,19,0.0,3,0,2,1,33.7,77.5,strong
G12_S04_0008,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,5.43,81.1,12,0.0,3,7,2,2,52.2,44.6,average
G12_S04_0132,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,4.91,75.5,14,11.0,7,6,1,1,22.7,65.3,average
G10_S09_0092,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,3.06,89.5,13,13.0,1,6,2,1,42.5,48.9,average
G11_S03_0054,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,4.81,,8,1.0,2,9,2,5,27.2,41.2,average
G12_S06_0014,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.39,82.8,13,7.0,25,1,0,4,40.6,65.2,average
G12_S03_0005,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,7.08,76.8,5,3.0,24,9,1,5,21.5,40.2,average
G12_S10_0071,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,4.88,54.5,9,11.0,18,0,0,1,44.3,72.9,strong
G12_S05_0144,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,4.46,70.1,19,12.0,16,7,3,1,25.3,52.1,average
G12_S03_0146,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,5.9,92.0,12,10.0,19,5,2,5,40.1,66.6,average
G11_S04_0049,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.41,64.2,4,14.0,22,2,3,2,26.6,33.8,at_risk
G10_S05_0064,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,5.52,73.7,12,10.0,25,3,0,1,22.3,73.7,strong
G12_S05_0149,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,4.36,68.1,16,10.0,18,6,3,7,30.5,72.8,strong
G10_S05_0110,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.26,85.5,17,5.0,19,4,4,1,42.7,74.4,strong
G10_S09_0083,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,6.57,95.4,7,0.0,21,8,0,7,23.3,45.5,average
G11_S08_0126,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,4.81,83.2,1,8.0,17,1,2,1,29.2,37.5,at_risk
G12_S07_0130,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,,81.0,2,12.0,6,8,3,4,37.7,38.8,at_risk
G10_S09_0107,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,5.15,60.5,7,8.0,10,1,1,1,26.5,39.3,at_risk
G11_S05_0138,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,5.14,81.0,16,13.0,29,2,1,7,52.3,97.9,strong
G12_S03_0003,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,4.51,58.4,19,14.0,22,8,4,3,25.8,53.8,average
G11_S04_0089,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.74,81.5,0,2.0,18,0,2,6,48.8,38.2,at_risk
G11_S01_0030,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,1.52,78.6,11,8.0,25,3,2,7,47.2,54.7,average
G11_S02_0014,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,6.61,74.2,2,9.0,10,3,0,0,26.3,32.2,at_risk
G12_S10_0089,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,3.89,69.9,19,2.0,12,4,2,0,27.2,47.6,average
G12_S10_0107,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,3.98,,12,,2,9,0,2,37.3,55.7,average
G12_S05_0028,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,5.75,76.5,1,1.0,25,2,0,7,18.1,54.4,average
G11_S08_0144,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,3.21,97.4,18,11.0,6,7,1,2,37.6,69.1,average
G12_S01_0061,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,5.44,61.7,4,11.0,2,2,4,6,56.9,58.7,average
G11_S01_0098,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,4.46,73.7,2,1.0,14,9,2,6,27.7,17.9,at_risk
G11_S09_0030,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,4.73,61.3,17,4.0,29,9,4,1,16.6,21.5,at_risk
G11_S08_0076,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,1.96,75.5,13,12.0,18,8,4,2,28.9,37.7,at_risk
G12_S02_0008,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,6.03,85.1,7,6.0,23,6,0,3,26.2,46.0,average
G12_S03_0015,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,6.45,59.9,0,11.0,3,3,0,4,33.4,38.8,at_risk
G11_S02_0073,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.76,70.3,0,1.0,20,8,0,6,54.0,16.4,at_risk
G10_S08_0010,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,3.91,75.5,3,12.0,20,8,1,3,32.1,42.7,average
G12_S02_0093,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,5.33,60.5,18,3.0,17,8,2,5,13.8,42.7,average
G11_S02_0029,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.71,72.8,10,9.0,16,9,2,5,43.9,39.6,at_risk
G11_S02_0108,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.2,69.2,14,10.0,8,7,4,0,47.9,43.5,average
G12_S08_0142,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,5.27,49.6,6,4.0,21,7,1,6,42.9,30.3,at_risk
G10_S04_0114,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,,96.1,11,1.0,10,6,2,6,8.0,38.0,at_risk
G11_S09_0091,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,,73.9,6,12.0,6,2,0,6,35.4,74.0,strong
G10_S06_0114,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,3.44,36.8,18,1.0,28,5,1,4,29.0,26.2,at_risk
G10_S10_0135,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,3.38,86.2,16,10.0,27,0,4,6,35.0,73.7,strong
G10_S02_0057,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,3.11,84.0,5,,14,2,4,7,22.3,72.4,strong
G10_S06_0121,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,6.88,79.2,4,11.0,22,0,2,2,16.4,66.8,average
G10_S04_0053,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.71,68.4,6,10.0,1,1,3,2,31.0,48.4,average
G10_S07_0129,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.99,75.1,19,,4,4,2,5,28.3,82.4,strong
G12_S06_0091,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,6.41,84.2,8,3.0,23,0,0,4,13.9,64.2,average
G11_S08_0141,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,0.03,92.0,1,12.0,2,0,1,2,40.8,28.6,at_risk
G11_S01_0071,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,7.38,61.6,6,2.0,6,8,2,3,37.7,25.0,at_risk
G11_S09_0074,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,4.38,88.0,14,6.0,11,6,4,1,27.3,54.3,average
G11_S09_0032,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,3.48,78.1,17,8.0,6,4,4,5,24.2,83.1,strong
G10_S06_0055,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.57,69.1,19,4.0,23,0,3,4,19.6,64.6,average
G12_S05_0046,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,3.73,75.9,19,3.0,21,2,4,4,14.9,60.7,average
G11_S07_0055,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.46,61.9,3,5.0,15,5,0,1,24.1,20.0,at_risk
G12_S01_0105,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,4.39,75.0,4,3.0,24,3,4,0,15.6,20.7,at_risk
G10_S02_0051,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.08,67.4,17,2.0,3,2,4,7,32.7,67.4,average
G12_S01_0100,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,4.01,76.2,13,9.0,11,0,2,6,25.3,68.0,average
G11_S06_0029,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,6.19,76.8,12,10.0,17,7,0,5,39.9,73.3,strong
G12_S04_0112,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,5.92,79.0,9,,17,0,1,0,33.0,63.9,average
G10_S03_0092,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,6.0,78.5,8,14.0,9,5,3,1,19.8,49.4,average
G10_S10_0146,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.04,,1,14.0,5,4,1,4,30.8,37.8,at_risk
G11_S08_0146,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,4.44,83.9,13,5.0,27,5,1,1,40.4,46.0,average
G11_S04_0078,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.39,59.8,17,11.0,1,5,0,5,10.3,72.8,strong
G11_S08_0019,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,2.17,83.4,5,2.0,23,4,3,3,33.2,26.8,at_risk
G10_S01_0065,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,3.33,69.4,16,8.0,19,0,4,7,32.3,74.8,strong
G12_S06_0135,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,,85.0,8,13.0,4,0,1,0,29.2,64.8,average
G11_S04_0113,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.39,83.1,15,2.0,15,4,3,7,17.0,54.2,average
G10_S04_0043,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.48,71.1,0,10.0,13,2,1,1,25.3,36.2,at_risk
G10_S03_0080,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,6.63,80.2,11,6.0,10,0,0,5,18.7,77.1,strong
G12_S07_0094,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.53,91.9,14,8.0,8,0,0,3,37.6,71.5,strong
G10_S08_0027,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,3.99,99.8,3,,29,5,2,6,32.9,51.5,average
G10_S06_0129,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,3.04,84.5,8,14.0,20,1,0,1,45.9,65.0,average
G10_S03_0038,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,2.74,,8,7.0,2,8,4,3,42.2,46.3,average
G10_S07_0117,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.32,70.3,5,12.0,6,2,3,6,31.2,67.3,average
G10_S09_0076,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,4.49,74.8,0,3.0,10,9,2,6,14.7,16.0,at_risk
G12_S06_0049,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,3.27,74.5,14,2.0,17,0,1,0,14.9,34.4,at_risk
G12_S03_0043,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,6.83,65.2,12,3.0,21,3,0,4,19.6,41.9,average
